property_id,source_name,region_norm,anomaly_score,is_anomaly,fraud_score,fraud_flags,regional_context,model_version
newkey_114373,newkey,unknown,0.0871,False,14.92,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_114365,newkey,unknown,0.039,False,31.42,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_115184,newkey,unknown,0.1205,False,8.24,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_114452,newkey,unknown,0.1077,False,10.4,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_116335,newkey,unknown,0.0291,False,35.84,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_116679,newkey,unknown,0.0837,False,15.78,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_117917,newkey,unknown,0.0321,False,34.47,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_117480,newkey,unknown,-0.0271,True,63.22,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_120100,newkey,unknown,0.0449,False,28.95,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_118880,newkey,unknown,0.1158,False,8.99,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_120889,newkey,unknown,0.1238,False,7.75,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_120486,newkey,unknown,0.0568,False,24.29,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_121132,newkey,unknown,0.0265,False,37.07,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_122030,newkey,unknown,0.0722,False,19.09,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_122027,newkey,unknown,0.0782,False,17.32,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_122850,newkey,unknown,0.0161,False,42.03,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_122905,newkey,unknown,0.0623,False,22.35,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123672,newkey,unknown,0.1403,False,5.7,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_122909,newkey,unknown,0.0727,False,18.94,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_122982,newkey,unknown,0.0476,False,27.84,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123044,newkey,unknown,0.1482,False,4.91,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123040,newkey,unknown,0.0661,False,21.04,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123134,newkey,unknown,0.1501,False,4.73,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123138,newkey,unknown,0.059,False,23.52,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123384,newkey,unknown,0.1346,False,6.34,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123208,newkey,unknown,0.0847,False,15.53,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123530,newkey,unknown,0.09,False,14.19,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123461,newkey,unknown,0.0671,False,20.72,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_123699,newkey,unknown,0.094,False,13.23,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124015,newkey,unknown,0.0832,False,15.92,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124031,newkey,unknown,0.0424,False,29.97,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124071,newkey,unknown,0.1525,False,4.53,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128253,newkey,unknown,0.1387,False,5.88,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124109,newkey,unknown,0.1398,False,5.75,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124355,newkey,unknown,0.0998,False,11.97,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124523,newkey,unknown,0.0447,False,29.04,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124544,newkey,unknown,0.1357,False,6.22,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124570,newkey,unknown,0.0304,False,35.26,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124702,newkey,unknown,0.0517,False,26.23,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_125012,newkey,unknown,0.0373,False,32.19,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124907,newkey,unknown,0.0491,False,27.27,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_125024,newkey,unknown,0.0787,False,17.17,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_124970,newkey,unknown,0.1435,False,5.36,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_127781,newkey,unknown,0.1215,False,8.1,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_127728,newkey,unknown,0.0855,False,15.32,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_125026,newkey,unknown,0.0992,False,12.09,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_127722,newkey,unknown,0.0663,False,20.97,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_127771,newkey,unknown,0.0673,False,20.66,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128203,newkey,unknown,0.0813,False,16.45,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128098,newkey,unknown,0.1386,False,5.89,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128324,newkey,unknown,0.1548,False,4.33,"[""description_too_short""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128377,newkey,unknown,0.1322,False,6.64,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128479,newkey,unknown,0.076,False,17.95,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128669,newkey,unknown,0.1234,False,7.81,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128697,newkey,unknown,0.148,False,4.93,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128542,newkey,unknown,0.092,False,13.71,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128530,newkey,unknown,0.0537,False,25.48,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128689,newkey,unknown,0.0621,False,22.39,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128984,newkey,unknown,0.1341,False,6.41,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128978,newkey,unknown,0.105,False,10.91,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_128925,newkey,unknown,0.1219,False,8.03,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129207,newkey,unknown,0.131,False,6.78,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129493,newkey,unknown,0.0805,False,16.65,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129383,newkey,unknown,0.1316,False,6.72,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129651,newkey,unknown,0.1455,False,5.16,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129647,newkey,unknown,0.1179,False,8.65,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129739,newkey,unknown,0.0934,False,13.38,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130028,newkey,unknown,0.1166,False,8.85,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129571,newkey,unknown,0.0927,False,13.53,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129818,newkey,unknown,0.0561,False,24.57,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129849,newkey,unknown,0.0764,False,17.84,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129791,newkey,unknown,0.124,False,7.73,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130161,newkey,unknown,0.1226,False,7.92,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129767,newkey,unknown,0.0672,False,20.68,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129766,newkey,unknown,0.0578,False,23.93,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129864,newkey,unknown,0.1542,False,4.38,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129924,newkey,unknown,0.1407,False,5.66,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_129867,newkey,unknown,0.1179,False,8.64,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130222,newkey,unknown,0.1178,False,8.66,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130380,newkey,unknown,0.1385,False,5.9,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130189,newkey,unknown,0.1304,False,6.86,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130430,newkey,unknown,0.1178,False,8.66,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130435,newkey,unknown,0.0386,False,31.62,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130604,newkey,unknown,0.0535,False,25.52,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130525,newkey,unknown,0.0943,False,13.16,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130627,newkey,unknown,0.09,False,14.19,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130690,newkey,unknown,0.0894,False,14.33,[],"{""model_used"": ""unknown""}",isolation_forest_v2
newkey_70942,newkey,unknown,0.1182,False,8.6,"[""no_images_high_price""]","{""model_used"": ""unknown""}",isolation_forest_v2
newkey_130692,newkey,unknown,0.0887,False,14.5,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259822,affare,unknown,-0.028,True,63.63,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_259829,affare,unknown,0.0474,False,27.93,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259817,affare,unknown,0.0647,False,21.53,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259828,affare,unknown,0.1363,False,6.14,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259832,affare,unknown,-0.0574,True,75.91,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259831,affare,unknown,0.0823,False,16.17,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259821,affare,unknown,0.0729,False,18.88,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_237154,affare,unknown,0.1129,False,9.47,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259824,affare,unknown,0.0281,False,36.31,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259827,affare,unknown,-0.0041,True,52.03,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259838,affare,unknown,0.0713,False,19.38,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259839,affare,unknown,0.0899,False,14.22,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_253704,affare,unknown,0.0888,False,14.47,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_253129,affare,unknown,0.0868,False,14.99,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_186134,affare,unknown,-0.1373,True,93.96,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_252438,affare,unknown,0.0775,False,17.5,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_249917,affare,unknown,0.0684,False,20.28,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_225379,affare,unknown,-0.0411,True,69.45,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_259840,affare,unknown,0.0635,False,21.92,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259842,affare,unknown,-0.1658,True,96.5,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259841,affare,unknown,-0.0312,True,65.13,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_259843,affare,unknown,-0.0177,True,58.78,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259848,affare,unknown,-0.0473,True,72.03,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259846,affare,unknown,-0.1034,True,88.77,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_259847,affare,unknown,0.0018,False,49.11,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259845,affare,unknown,-0.0347,True,66.7,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259844,affare,unknown,0.0127,False,43.67,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259849,affare,unknown,-0.013,True,56.47,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259851,affare,unknown,-0.0819,True,83.72,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259852,affare,unknown,0.0315,False,34.74,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259703,affare,unknown,-0.0096,True,54.81,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259700,affare,unknown,0.0206,False,39.85,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259705,affare,unknown,0.0336,False,33.81,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259707,affare,unknown,-0.0037,True,51.84,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259708,affare,unknown,0.0888,False,14.47,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259713,affare,unknown,-0.0213,True,60.51,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259712,affare,unknown,-0.0354,True,67.01,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259709,affare,unknown,0.0445,False,29.13,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259711,affare,unknown,0.0542,False,25.29,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259719,affare,unknown,0.0402,False,30.92,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259699,affare,unknown,-0.0136,True,56.75,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259706,affare,unknown,0.0211,False,39.61,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259710,affare,unknown,-0.0074,True,53.7,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_1000,affare,unknown,0.0659,False,21.11,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259715,affare,unknown,0.007,False,46.5,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259718,affare,unknown,0.0053,False,47.34,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259714,affare,unknown,0.0232,False,38.59,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259716,affare,unknown,0.04,False,30.99,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259717,affare,unknown,-0.0026,True,51.32,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259722,affare,unknown,-0.0022,True,51.09,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259721,affare,unknown,0.031,False,34.98,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259725,affare,unknown,0.0105,False,44.75,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259726,affare,unknown,0.0123,False,43.86,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259727,affare,unknown,0.0855,False,15.31,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259729,affare,unknown,0.1287,False,7.09,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259550,affare,unknown,0.0767,False,17.74,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259728,affare,unknown,0.102,False,11.5,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_8200,affare,unknown,-0.1584,True,95.96,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259695,affare,unknown,-0.0111,True,55.55,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259694,affare,unknown,0.0117,False,44.19,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259698,affare,unknown,-0.1023,True,88.54,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_259293,affare,unknown,0.0668,False,20.81,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_258515,affare,unknown,0.045,False,28.9,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259702,affare,unknown,0.0514,False,26.35,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259704,affare,unknown,0.0575,False,24.05,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259696,affare,unknown,-0.0172,True,58.54,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259697,affare,unknown,-0.0235,True,61.55,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_257806,affare,unknown,-0.0738,True,81.4,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_256867,affare,unknown,-0.0462,True,71.57,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259678,affare,unknown,0.0243,False,38.1,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_223096,affare,unknown,0.0757,False,18.03,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259679,affare,unknown,0.0243,False,38.07,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259681,affare,unknown,0.0027,False,48.65,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259682,affare,unknown,-0.0079,True,53.95,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259680,affare,unknown,0.0441,False,29.27,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259683,affare,unknown,0.0888,False,14.48,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259685,affare,unknown,0.0856,False,15.3,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259684,affare,unknown,0.0021,False,48.97,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259687,affare,unknown,0.0281,False,36.31,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259686,affare,unknown,0.0973,False,12.49,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259688,affare,unknown,-0.0035,True,51.76,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259689,affare,unknown,0.1085,False,10.25,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259690,affare,unknown,-0.0125,True,56.2,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259691,affare,unknown,0.016,False,42.05,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259628,affare,unknown,-0.0591,True,76.53,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259692,affare,unknown,0.039,False,31.45,[],"{""model_used"": ""unknown""}",isolation_forest_v2
affare_259693,affare,unknown,-0.0523,True,74.02,"[""extreme_price_per_m2""]","{""model_used"": ""unknown""}",isolation_forest_v2
affare_247788,affare,ariana,0.0895,False,14.31,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
mubawab_8320001,mubawab,ariana,0.0773,False,17.56,"[""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_250291,affare,ariana,0.1057,False,10.77,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_254271,affare,ariana,0.12,False,8.32,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_256520,affare,ariana,0.1217,False,8.06,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_254459,affare,ariana,0.1119,False,9.63,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_256408,affare,ariana,0.1184,False,8.57,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_257357,affare,ariana,0.0763,False,17.87,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_257444,affare,ariana,0.1153,False,9.07,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_257791,affare,ariana,0.137,False,6.06,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_257543,affare,ariana,0.115,False,9.11,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_257942,affare,ariana,0.1151,False,9.09,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_259236,affare,ariana,0.0834,False,15.87,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_257932,affare,ariana,0.1244,False,7.68,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_258727,affare,ariana,0.1366,False,6.11,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_258751,affare,ariana,0.129,False,7.05,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_258480,affare,ariana,0.0866,False,15.03,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_258612,affare,ariana,0.0931,False,13.44,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
affare_258700,affare,ariana,0.114,False,9.27,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_259234,affare,ariana,0.0809,False,16.55,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_259237,affare,ariana,0.0941,False,13.2,[],"{""model_used"": ""ariana""}",isolation_forest_v2
affare_259235,affare,ariana,0.0552,False,24.88,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_04dfaa09ef8f,century21,ariana,0.1323,False,6.63,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_0918ae159c1c,century21,ariana,0.1258,False,7.48,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_12aa21ee2ba3,century21,ariana,0.0642,False,21.69,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_16b7287988e9,century21,ariana,0.1255,False,7.51,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_2156c0f75904,century21,ariana,0.1266,False,7.36,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_215c9ba276f7,century21,ariana,0.1355,False,6.24,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_21f11a52cd51,century21,ariana,0.0203,False,39.97,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_241d85dc368f,century21,ariana,0.0827,False,16.05,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_2230fbcaa37d,century21,ariana,0.0268,False,36.89,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_25e2d5914853,century21,ariana,0.0988,False,12.17,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3e63579bc109,century21,ariana,0.1023,False,11.45,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_302c0dba16da,century21,ariana,0.0783,False,17.27,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_353f1ebac7e7,century21,ariana,0.127,False,7.31,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_3c1ae4d49e2c,century21,ariana,0.0725,False,19.0,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_3d6c56be89e6,century21,ariana,0.0367,False,32.42,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_a06a868f83c9,century21,ariana,0.1192,False,8.44,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_4986433c866a,century21,ariana,0.1237,False,7.77,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_508fb5edc35b,century21,ariana,0.0451,False,28.87,"[""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_50ffd55154a0,century21,ariana,0.1034,False,11.22,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_539749d7e32e,century21,ariana,0.0917,False,13.76,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_565a48977ba5,century21,ariana,0.0059,False,47.06,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_5f9bfd649618,century21,ariana,0.1099,False,10.0,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_616d0dc6d4f0,century21,ariana,-0.0437,True,70.55,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_7147c15d2ec4,century21,ariana,0.131,False,6.78,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_a52669764594,century21,ariana,0.1397,False,5.77,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_738a55465c2e,century21,ariana,0.0376,False,32.05,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_75ab39b53f3f,century21,ariana,0.0828,False,16.03,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_7935bd52e199,century21,ariana,0.0875,False,14.81,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_8631fc65b90e,century21,ariana,0.1366,False,6.11,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_8489febc2177,century21,ariana,0.0754,False,18.11,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_834d120ea15d,century21,ariana,0.0561,False,24.57,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_8a292d382327,century21,ariana,0.1216,False,8.07,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_972f52ed789f,century21,ariana,0.1285,False,7.11,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_cfda44cb008d,century21,ariana,0.0748,False,18.29,"[""description_too_short""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_a57cf79f7989,century21,ariana,0.1279,False,7.18,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_ab6cd2a478c7,century21,ariana,0.0417,False,30.28,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_afb0b252cb12,century21,ariana,0.0208,False,39.76,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_ad5a47137725,century21,ariana,0.1217,False,8.06,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b92f0a6641b9,century21,ariana,0.0795,False,16.94,"[""price_too_high_for_region""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_b37375d81cc4,century21,ariana,0.1315,False,6.73,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_b9da3a56c371,century21,ariana,0.0379,False,31.89,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_c1433851a314,century21,ariana,0.0534,False,25.59,"[""no_images_high_price"", ""price_too_high_for_region""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_c7f2e04b01c0,century21,ariana,0.1161,False,8.93,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_cd93db8d518d,century21,ariana,0.0796,False,16.91,"[""no_images_high_price""]","{""model_used"": ""ariana""}",isolation_forest_v2
century21_ce6017c1d8e2,century21,ariana,0.0632,False,22.02,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_cf3aeb00f20e,century21,ariana,0.1013,False,11.65,[],"{""model_used"": ""ariana""}",isolation_forest_v2
century21_d17f97134ee2,century21,ariana,0.1321,False,6.65,[],"{""model_used"": ""ariana""}",isolation_forest_v2
