property_id,source_name,price,surface,rooms,city,region,zone,municipalite,transaction_type,type,latitude,longitude,features,reliability_score,reliability_level,model_weight,is_outlier,suspected_duplicate,scraped_at
tunisieannonce_c4dde0f704c2,tunisieannonce,850.0,70.0,1,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 climatiseurs|chambres à coucher avec placard|chauffage central|climatisation|cuisine avec séchoir|gardiennage|parking|place de parking sous sol|salle d'eau|salon|syndic,85,HIGH,0.0,False,,
tunisieannonce_c584d1dd4cd5,tunisieannonce,525000.0,156.0,2,Ain Zaghouan,TUNIS,north,Zaghouan,Sale,Apartment,36.4025,10.1431,chauffage central|climatisation|cuisine bien équipée|deux chambres à coucher|dressing|décembre 2026|parking|place parking|remise de clés|salon avec balcon|suite parentale,95,HIGH,0.0,False,,
tunisieannonce_c51618c988c3,tunisieannonce,150.0,2025.0,2,Ain Zaghouan,TUNIS,north,Zaghouan,Rent,Villa,36.4025,10.1431,appartement|courte durée|longue durée|meuble|meublé|studio|vide|villa,85,HIGH,0.0,True,,
tunisieannonce_c6158b92b889,tunisieannonce,10000.0,250.0,6,Zone Industrielle El Meghira,TUNIS,north,Jebel Jelloud,Sale,Other,36.7667,10.1833,administrative block|cour 600 m2|covered space 750 m2|height under ceiling 6 meters|local industrial|power electric 400 kva|strategic location|surface area 1250 m2,85,HIGH,0.0,True,,
tunisieannonce_c64f78463188,tunisieannonce,56000.0,400.0,4,Mutuelle Ville,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,alarmes|ascenseur|bureaux|double ascenseur|détection incendie|faux-plafond en baffle acoustique vertical suspendu|haut standing|local technique|meuble|moyens de lutte contre les incendies|open space|panneaux acoustiques en laine de bois de celenit|points d'eau|social hub,95,HIGH,0.0,True,,
tunisieannonce_c65f566e263a,tunisieannonce,700000.0,320.0,3,Hammam Sousse Gharbi,TUNIS,north,Hammam Sousse,Sale,Land,35.8592,10.59,appartement|ghrabi|hammem sousse|local commercial|meuble|possibilité de construire|s+2|s+3|terrain|titre individuel,95,HIGH,0.0,False,,
tunisieannonce_c62914893ead,tunisieannonce,1700.0,180.0,,Borj El Baccouche,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chauffage central|entrée commune|heating central|hst|suite,75,GOOD,0.0,False,,
tunisieannonce_c5cd980e85af,tunisieannonce,1800.0,65.0,3,Bab Bhar,TUNIS,north,Bab Bhar,Rent,Commercial,36.7981,10.1803,65 m²|avenue de l' habib thameur|avenue de paris|local commercial|surface,85,HIGH,0.0,False,,
tunisieannonce_c5c57264984e,tunisieannonce,600.0,60.0,1,El Charguia,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,climatisation|haut standing|standing,85,HIGH,0.0,True,,
tunisieannonce_c5f63bff8db3,tunisieannonce,3000.0,150.0,3,Mutuelle Ville,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,chauffage central|cuisine|four rooms|jardin|open space|parking|piece de débarras|place de parking|rez-de-chaussée|salles deau|villa,85,HIGH,0.0,False,,
tunisieannonce_c667def3eb46,tunisieannonce,4000.0,600.0,1,Cite Bhar Lazreg,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,hauteur|surface,85,HIGH,0.0,False,,
tunisieannonce_c62c652d0976,tunisieannonce,8600.0,650.0,9,Charguia 2,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,accès par route gp10|climatisation|climatisation centrale|câblage réseau|double vitrage|fibre optique|gardien et sécurité|haut standing|meuble|parking|surface total|toilettes|transport public,85,HIGH,0.0,True,,
tunisieannonce_c6564e44fd71,tunisieannonce,475000.0,98.0,2,Cite El Moustakbel (La Marsa),TUNIS,north,La Marsa,Sale,Apartment,36.8775,10.3275,98 m² surface|accueillante salle à manger|ascenseur|haut standing|modern and equipped kitchen|residence secured with elevator|spacious and luminous salon|two comfortable bedrooms,95,HIGH,0.0,False,,
tunisieannonce_c70691ebe7f0,tunisieannonce,800.0,120.0,1,Hammam Sousse,TUNIS,north,Hammam Sousse,Rent,Apartment,35.8592,10.59,chambre|chauffage central|climatisation|haut standing|kitchenette|meuble|salle d'eau avec cabine de douche|salon|standing|terrace privative|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c67de2d12a40,tunisieannonce,6500.0,2023.0,3,Gammart,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2 chambres à coucher|balcon|buanderie|cuisine équipée|meuble|salle de bain commune|salle deau invités|salle à manger|salon|suite parentale|vue mer|vue sur mer,85,HIGH,0.0,True,,
tunisieannonce_c6c4a612ad06,tunisieannonce,760000.0,2000.0,,Borj Youssef,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,autorisation de bâtir|meuble|terrain clôturé|vendre la moitié|zone résidentielle,85,HIGH,0.0,False,,
tunisieannonce_c69e13f270d4,tunisieannonce,200000.0,63.0,1,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,ascenseur|chambre à coucher|cuisine équipée|double ascenseurs|meuble|parking|place parking|salle d'eau|salon spacieuse,95,HIGH,0.0,False,,
tunisieannonce_c70d943ec3d5,tunisieannonce,800.0,120.0,5,El Mourouj,TUNIS,north,El Mourouj,Rent,Villa,36.7405,10.2042,residentiel|s4|villa,85,HIGH,0.0,False,,
tunisieannonce_c6c568dbb6d4,tunisieannonce,320000.0,395.0,2,El Aouina,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,chambre extérieur|couvert|cuisine semi équipée|extention|garage|grande salon|jardin|possible|sdb|terrain|terrasse|villa,95,HIGH,0.0,False,,
tunisieannonce_c704b4986809,tunisieannonce,3000.0,120.0,1,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chauffage central|climatisation|climatisation en split|cuisine équipée|deux chambre à coucher|meuble|parking|place de parking au sous-sol|salle de bain commune|séchoir,85,HIGH,0.0,False,,
tunisieannonce_c687ab7ccb24,tunisieannonce,600.0,60.0,1,Bou Mhel,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,chauffage central|heating central,85,HIGH,0.0,False,,
tunisieannonce_c729d370c670,tunisieannonce,1000.0,100.0,3,Jardins D'El Menzah,TUNIS,north,El Menzah,Rent,Apartment,36.8528,10.1703,chambres à coucher|chauffage central|climatisation|cuisine|jardin|salle de bain|salon|séchoir,85,HIGH,0.0,False,,
tunisieannonce_c7466d13a606,tunisieannonce,603200.0,770.0,,Akouda,TUNIS,north,Akouda,Sale,Land,35.8667,10.5667,chott romaine|lot de coin|puits|studio|terrain|titre individuel,85,HIGH,0.0,False,,
tunisieannonce_c79a3c410892,tunisieannonce,1700.0,940.0,,Le Bardo,TUNIS,north,Le Bardo,Sale,Land,36.8111,10.1364,terrain,75,GOOD,0.0,True,,
tunisieannonce_c786d9b20328,tunisieannonce,1100.0,296.0,3,El Kantaoui,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,appartement s+3|balcons vue golf|cellier|chambre de service|cuisine indépendante|deux chambres|dressing|parking|point deau pour invités|salle de bain|salle à manger|salon|seconde salle de bain|suite parentale|séchoir|terrasse|trois places de parking,85,HIGH,0.0,True,,
tunisieannonce_c796fe40bf98,tunisieannonce,2700.0,200.0,3,El Aouina,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,air conditioning|chauffage central|climatisation|dressing|duplex|garden|guest bathroom|haut standing|heating central|jardin|kitchen|large salon|parent suite|private bathroom|terrace|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c7af7d438b73,tunisieannonce,4000.0,130.0,2,Sidi Bousaid,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,chambre à coucher|chauffage central|climatisation|climatisation en split|cuisine|dressing|meuble|meublé|neuf|salle de douche|salle à manger|salon|suite parentale|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c7e1bd9319d4,tunisieannonce,5000.0,2024.0,4,Carthage,TUNIS,north,Carthage,Rent,Villa,36.8536,10.3256,3 chambres à coucher|cuisine équipée|jardin|salle d'eau|salle d'eau invités|salle de bain|salon avec balcon|terrasse|vue mer|vue sur mer,85,HIGH,0.0,False,,
tunisieannonce_c7c2e37cc652,tunisieannonce,3800.0,150.0,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,parking|chambre de service|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c7e06ee51130,tunisieannonce,7000.0,320.0,,Mutuelle Ville,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,bureau de direction|chauffage central|climatisation|climatisation en split system|cuisine|escaliers|facilité de stationnement|hall of reception|haut standing|meuble|open space|parking|parking privé|salle d' eau|salle d'eau|salle de réunion|three pieces of bureau,75,GOOD,0.0,True,,
tunisieannonce_c7c15f866d62,tunisieannonce,15750.0,700.0,4,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,5 bureaux|700m²|ascenseur|climatisation|kitchenette|meuble|open space|system of central air conditioning,85,HIGH,0.0,True,,
tunisieannonce_c7571d8e7be3,tunisieannonce,44444.0,860.0,,Ben Arous,TUNIS,north,Ben Arous,Sale,Land,36.745,10.225,"accès rapide aux grands axes routiers|activités commerciales|activités professionnelles diverses|adapté à plusieurs usages|bureaux et services|cos : 0,5 cuf : 2|emplacement stratégique|fort potentiel de développement|lots industriels|opportunité idéale pour investisseurs et promoteurs|superficies disponibles|viabilisés|zone entièrement viabilisée|zone industrielle mhamdia|à partir de 1 860 m² jusquà 5 000 m²",75,GOOD,0.0,False,,
tunisieannonce_c75298b85d9e,tunisieannonce,70000.0,100.0,5,Fondouk Jedid,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,1 mille m2|20 m x 50 m|clôturé|donne directement sur la route|terrain agricole|titre foncier,95,HIGH,0.0,False,,
tunisieannonce_c8764eea5d99,tunisieannonce,6800.0,400.0,4,Carthage,TUNIS,north,Carthage,Rent,Villa,36.8536,10.3256,chambre de débarras|chambre à coucher|chambres à coucher|cuisine|dressing|dressings|four|garage|hotte|jardin|jardin arboré|patio|piscine|plaque|s+4|salle de bain|salle de bain commune|salle de douche|salle de douche extérieur|salon|sous-sol|suite parentale|villa,85,HIGH,0.0,False,,
tunisieannonce_c8b1831c4afe,tunisieannonce,2100.0,160.0,3,El Menzah 4,TUNIS,north,El Menzah,Rent,Apartment,36.8528,10.1703,balcon|chauffage central|climatisation|cuisine équipée|deux places de parking|dressing|parking|salle d'eau|salle de bain|salle à manger|salon|trois chambres à coucher,85,HIGH,0.0,False,,
tunisieannonce_c886afdadfab,tunisieannonce,1700.0,800.0,,Sidi Daoud,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,deux façade|prix|r+4|terrain|titre foncier urbain,75,GOOD,0.0,True,,
tunisieannonce_c8b4c86a8214,tunisieannonce,800.0,98.0,3,Sidi Hassine,TUNIS,north,Sidi Hassine,Rent,Apartment,36.7833,10.0667,cuisine avec un séchoir|parking|place de parking|salle d'eau|salle de bain|salon|trois chambres,85,HIGH,0.0,False,,
tunisieannonce_cf56e6e49700,tunisieannonce,250000.0,120.0,3,Ezzahra,TUNIS,north,Ezzahra,Sale,Apartment,36.743,10.308,appartement s+3|emplacement résidentiel|résidence gardée,95,HIGH,0.0,False,,
tunisieannonce_c80df33751c3,tunisieannonce,800.0,2025.0,1,El Mourouj,TUNIS,north,El Mourouj,Rent,Apartment,36.7405,10.2042,camera surveillance|chauffage central|heating central|kitchen|laundry room|living room with balcony|parking|parking space|secured residence|spacious apartment|three bedrooms,85,HIGH,0.0,True,,
tunisieannonce_c7f2e2a33326,tunisieannonce,3900.0,400.0,4,Mutuelle Ville,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,abri pour une voiture|cuisine|double salon|escaliers|jardin|kitchenette|pièce polyvalente|salle de bain commun|salle de douche|suite parentale|séchoir|trois pièces|villa,85,HIGH,0.0,False,,
tunisieannonce_c85ae82eacce,tunisieannonce,410000.0,115.0,3,Sousse,TUNIS,north,Sidi El Heni,Sale,Land,35.6756,10.3106,"3 chambres à coucher|410,000md|appartement|centre ville|chauffage central|climatisation|climatiseurs|cuisine équipée|double ascanceur|dressing|négociable|parking|place parking devant résidance gardé|prix proposé|résidance gardé|s+3|salle de bain|salon spacieux & lumineux|superbe|surface|terrain agricole|titre individeul|vente|vue déggagé sur mer|échange",95,HIGH,0.0,False,,
tunisieannonce_c896b75ba739,tunisieannonce,1500.0,77.0,4,Cite Erriadh,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,1er étage|administrative|h+1|immeuble tout neuf|meuble|new,85,HIGH,0.0,False,,
tunisieannonce_c875be591ac6,tunisieannonce,380000.0,156.0,1,Nabeul,TUNIS,north,Nabeul,Sale,Land,36.4561,10.7358,dépôt open space|plage|s plus|terrain,95,HIGH,0.0,False,,
tunisieannonce_c84adc4aafef,tunisieannonce,2500.0,100.0,,Bab Bhar,TUNIS,north,Bab Bhar,Sale,Commercial,36.7981,10.1803,2 wc|comptoir|cuisine|grand salle|mezzanine|petit terrasse|terrasse,75,GOOD,0.0,True,,
tunisieannonce_c8f87bc50092,tunisieannonce,750.0,100.0,1,Le Bardo,TUNIS,north,Le Bardo,Rent,Apartment,36.8111,10.1364,balcony|bathroom with shower|bedroom with dressing room|bright|central heating|chauffage central|equipped kitchen|gas of city|heating bath|salon|spacious|well-arranged,85,HIGH,0.0,False,,
tunisieannonce_c8b6d20fdb6e,tunisieannonce,1500.0,150.0,3,Cite Ennkhilet,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,appartement s+3 neuf|chambres à coucher|chauffage central|climatisation|cuisine équipée|haut standing|jardin|parking|place de parking|résidence sécurisée|salle deau avec douche|salon salle à manger|terrasse|wc,85,HIGH,0.0,False,,
tunisieannonce_c8e14a401452,tunisieannonce,950.0,2026.0,,El Menzah 6,TUNIS,north,El Menzah,Rent,Apartment,36.8528,10.1703,climatisation|climatiseur|grande chambre à coucher|hotte|kitchenette|meuble|meublé|petit salon|plaque de cuisson|retapé|réfrigérateur|salle de douche|télévision,75,GOOD,0.0,True,,
tunisieannonce_c8f5ce0aad1f,tunisieannonce,164520.0,914.0,,Jabbes,TUNIS,north,Jebel Jelloud,Sale,Land,36.7667,10.1833,electricity|water for drinking,85,HIGH,0.0,False,,
tunisieannonce_c8da6d26e7f0,tunisieannonce,5400.0,792.0,3,Carthage,TUNIS,north,Carthage,Sale,Land,36.8536,10.3256,allées en pierre|authenticité tunisienne|cadre de vie paisible|jardin|jardin privatif|jardin spacieux|potentiel exceptionnel|quartier calme et verdoyant|quartier résidentiel très recherché|style traditionnel|surface généreuse|terrain : 795m²|villa|état : moyen,85,HIGH,0.0,True,,
tunisieannonce_c8e54a86f8c9,tunisieannonce,300000.0,300.0,3,Cite De La Plage 1,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,appartements|chauffé|climatisé|entrée indépandante|jardin|meuble,95,HIGH,0.0,False,,
tunisieannonce_c8c34db22f52,tunisieannonce,180000.0,170.0,,Hammamet,TUNIS,north,Hammamet,Sale,Land,36.4,10.6167,chambres a coucher|s+0|salon|surface couvert|terrain,85,HIGH,0.0,False,,
tunisieannonce_c8bc3901a02b,tunisieannonce,430000.0,280.0,3,La Mannouba,TUNIS,north,Mannouba,Sale,Villa,36.8097,10.0928,3 bedrooms|bathroom|entrance for car|kitchen|possibility of building a second floor|roof access stairs|salon|terrace|terrasse|two floors|villa,95,HIGH,0.0,False,,
tunisieannonce_c90638612ae4,tunisieannonce,150.0,150.0,1,Marsa Erriadh,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,3 chambres à coucher|accès direct sur la route de la marsa|app est bien équipé avec tv satellite micro onde lave linge|balcon|banque|chauffage central|climatisation|climatiseur chauffage centrale|clinique|cuisine|fast food|haut standing|luxueux appartement|pharmacie|propreté et hygiène|restaurant|résidence très calme et entretenue|salle d'eau|salle de bain|salon|salon de thé|serviettes de bain|tous les draps|tout confort,85,HIGH,0.0,False,,
tunisieannonce_c93ce59804d3,tunisieannonce,390000.0,135.0,3,El Aouina,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,chauffage central|climatisation|climatisation en split|cuisine équipée avec un séchoir|deux chambres à coucher avec dressings|parking|place de parking au sous-sol|salle d'eau invités|salle de bain commune|salon donnant sur une terrasse en forma « l »|terrasse,95,HIGH,0.0,False,,
tunisieannonce_c92b0df59597,tunisieannonce,5000.0,2023.0,2,Cite El Hana,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,abri de voiture|chambre de service|garden|jardin|piscine|pool|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c948ca368b03,tunisieannonce,3500.0,125.0,3,Ain Zaghouan,TUNIS,north,Zaghouan,Rent,Apartment,36.4025,10.1431,chambre avec dressing & balcon|climatisation|climatisation centrale & chauffage par le sol|cuisine semi-ouverte équipée|parking|place de parking en sous-sol|salon lumineux avec balcon|suite parentale avec dressing & salle de douche,85,HIGH,0.0,False,,
tunisieannonce_c90f17cc1517,tunisieannonce,399.0,130.0,1,Marsa Erriadh,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,1 salle de bain|3 chambres à coucher|accès internet haut débit wifi|ascenseur|balcon|banque|cafés|chauffage central|chauffage centrale|climatisation|climatiseur|climatisseurs|cliniques|commerces|covered|cuisine toute équipée|haut standing|heating central|lave linge|linge de maison|luxueusement meublé|meuble|micro onde|new|pharmacie|proche de toute commodité|propriété et hygiène garanties|restos|réfrigérateur|salon salle à manger|satellite cuisinière|taxis|tv lcd dvd,85,HIGH,0.0,False,,
tunisieannonce_c9982fea1b30,tunisieannonce,2800.0,150.0,1,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,balcon|chauffage central|climatisation|climatisation en split|cuisine|deux chambres à coucher|meuble|parking|place de parking au sous-sol|salle d'eau invités|salle de bain commune|sejour|séchoir,85,HIGH,0.0,False,,
tunisieannonce_c96e0e302a5a,tunisieannonce,3400.0,160.0,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,"balcon|berges du lac|chauffage central|climatisation|climatisation chaud / froid|cuisine moderne et entièrement équipée|deux grandes chambres à coucher avec dressings intégrés|espace nuit|four, micro-ondes, lave vaisselle, lave linge, réfrigérateur|jacuzzi|matériaux et finitions haut de gamme|meuble|meublé|s+3|salle de bain spacieuse|salon / salle à manger|suite parentale avec douche privative|séchoir attenant|volets roulants électriques",85,HIGH,0.0,False,,
tunisieannonce_c96308696bfe,tunisieannonce,870000.0,2026.0,2,Hammamet,TUNIS,north,Hammamet,Sale,Villa,36.4,10.6167,balcony|bathroom|chauffage central|climatisation|climatisers|dressing room|garden|heating central|jardin|parking|piscine|suite parentale|swimming pool|terrace|terrasse|villa,95,HIGH,0.0,False,,
tunisieannonce_c9212afed157,tunisieannonce,650.0,70.0,1,El Mourouj,TUNIS,north,El Mourouj,Rent,Apartment,36.7405,10.2042,chambre|cuisine équipée|salle d'eau|salon,85,HIGH,0.0,False,,
tunisieannonce_c9299471c5e0,tunisieannonce,1800.0,120.0,3,Cite Sahloul,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,air conditioning by split|ascenseur|bathroom with shower cabin|chauffage central|climatisation|cuisine equipped|dressing room|elevator|haut standing|heating central|high standing|meuble|parking|terrace|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c9ebb6f7e2d9,tunisieannonce,3000.0,155.0,4,Jardins De Carthage,TUNIS,north,Carthage,Rent,Apartment,36.8536,10.3256,chambre à coucher|chauffage central|climatisation|climatisation en split|cuisine équipée|jardin|parking|place de parking|salle de bain|salle de bain commune|suite parentale|séchoir|terrasse,85,HIGH,0.0,False,,
tunisieannonce_c98857297873,tunisieannonce,2000.0,2026.0,5,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,2 salles de bain|5 pièces modulables|emplacement stratégique avec un accès facile|espace polyvalent|local situé dans un quartier dynamique et très recherché|proche de toutes commodités et transports|terrasse|une belle terrasse|une cuisine aménagée,85,HIGH,0.0,True,,
tunisieannonce_ca4b458fe306,tunisieannonce,950.0,60.0,1,La Soukra,TUNIS,north,La Soukra,Rent,Apartment,36.885212,10.245301,escalier|r+2|surface 60 m²,85,HIGH,0.0,False,,
tunisieannonce_c9c8d9abc72f,tunisieannonce,600.0,130.0,2,Sidi Boulbaba,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,bathroom|garden|jardin|kitchen|rooms|terrace,85,HIGH,0.0,False,,
tunisieannonce_ca5842042a5b,tunisieannonce,115000.0,70.0,2,Rades,TUNIS,north,Rades,Sale,Villa,36.7782,10.2815,2chambres|cuisine|petit salon|terraz,95,HIGH,0.0,False,,
tunisieannonce_c9a47cb156ad,tunisieannonce,182500.0,146.0,1,La Mannouba,TUNIS,north,Mannouba,Sale,Land,36.8097,10.0928,146 m2|autorisation de bâtir|plan aussi sonède et steg|terrain commercial r+3|usage commercial,95,HIGH,0.0,False,,
tunisieannonce_ca41d418ad4a,tunisieannonce,850.0,70.0,1,Cite Ennasr 1,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,air conditioning|bathroom|bedroom|central heating|chauffage central|climatisation|dryer|equipped kitchen|garage|kitchen|living room|parking|s+1|security guard|storage|syndic fees,85,HIGH,0.0,False,,
tunisieannonce_c9ad145e05e6,tunisieannonce,370000.0,150.0,3,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Sale,Apartment,36.7667,10.1833,3 chambres à coucher|balcons|cuisine équipée|salle d'eau d'invité|salle de douche|salon|séchoir,95,HIGH,0.0,False,,
tunisieannonce_ca597a4f2e87,tunisieannonce,9000.0,,2,Jardins De Carthage,TUNIS,north,Carthage,Rent,Villa,36.8536,10.3256,basement|bathroom|bathroom for guests|bedroom|débarras|détente|four|fully equipped kitchen|garage|garage for two vehicles|garden|gardens of carthage|hotte|jardin|large doors-windows|luxurious and functional|paysager|piscine|plaque|receptions|refrigerator|salon with kitchenette|shared bathroom with bathtub|staff area|suite for guests|swimming pool|two additional bedrooms|two parent suites|vast living room|villa,80,GOOD,0.0,False,,
tunisieannonce_cabf21a075b6,tunisieannonce,5500.0,2025.0,3,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,3 chambres à coucher|chambre de service|cuisine équipée|espace de jeux|jardin|parking|place de parking|salle de bain commune|salle deau|salle deau invités|salon|sejour fermer|suite parentale|terrasse,85,HIGH,0.0,False,,
tunisieannonce_cb156f1e4869,tunisieannonce,30000.0,25.0,4,La Mannouba,TUNIS,north,Mannouba,Sale,Commercial,36.8097,10.0928,25 mètres carre|bureau|commerces|local|super endroit,95,HIGH,0.0,False,,
tunisieannonce_ca6a84cbdd2e,tunisieannonce,5500.0,420.0,4,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,3 chambres enfants|architecture élégante|confort absolu|espaces généreux|garage|grands espaces lumineux|haut standing|jardin|jardin privatif|rez-de-jardin|suite parentale|villa,85,HIGH,0.0,False,,
tunisieannonce_cae4fb0e8a1e,tunisieannonce,3500.0,2025.0,3,Cite Du Stade,TUNIS,north,Jebel Jelloud,Rent,Commercial,36.7667,10.1833,balcon|bureau|cuisine équipée|meuble|salle d'eau invités|salle de sport|salle à manger|salon|suite junior|suite parentale|terrasse,85,HIGH,0.0,False,,
tunisieannonce_cb61c13e97ec,tunisieannonce,200000.0,114.0,3,Monfleury,TUNIS,north,Jebel Jelloud,Sale,Villa,36.7667,10.1833,chauffage central|cuisine|deux chambres à couché|entrée indépendante|salle à manger|salon|système de chauffage central,95,HIGH,0.0,False,,
tunisieannonce_cacced1be0e8,tunisieannonce,3500.0,,1,Chotrana 2,TUNIS,north,Jebel Jelloud,Rent,Land,36.7667,10.1833,320 m² couverts|chauffage central|climatisation|climatisation en split|cuisine spacieuse et fonctionnelle|deux chambres à coucher avec dressings|espace de rangement|garage|garage pour deux voitures|grand jardin|grand salon lumineux|jardin|salle de douche commune|salle deau invités|suite parentale|séjour|terrain de 1000 m²|villa de plain-pied|véranda,80,GOOD,0.0,False,,
tunisieannonce_caaffe1a6f8d,tunisieannonce,300.0,100.0,3,El Kantaoui,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,excellent state|haut standing|meuble|richly furnished|standing,85,HIGH,0.0,False,,
tunisieannonce_caaa5937bf81,tunisieannonce,3200.0,80.0,2,Chatt Meriem,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcony|piscine|vue mer,85,HIGH,0.0,False,,
tunisieannonce_cb4e743d784f,tunisieannonce,3800.0,250.0,5,Marsa Safsaf,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,cuisine équipée|deux chambres à coucher|salle d'eau avec douche|salle à manger|salon|suite parentale avec chambre dressing,85,HIGH,0.0,False,,
tunisieannonce_ca68e5119aab,tunisieannonce,3800.0,400.0,1,Chotrana 2,TUNIS,north,Jebel Jelloud,Rent,Villa,36.7667,10.1833,chambre|chambre de service|cuisine|meuble|piscine|salle d'eau|salon|suites|swimming pool,85,HIGH,0.0,False,,
tunisieannonce_ca66e7516eee,tunisieannonce,3000.0,130.0,1,Berge Du Lac,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,balcon|chauffage|climatisation|climatisation centrale|cuisine|meuble|parking|place de parking au sous-sol|salle d'eau invités|séchoir,85,HIGH,0.0,False,,
tunisieannonce_cbb3a3a15424,tunisieannonce,13500.0,640.0,,Berge Du Lac,TUNIS,north,Jebel Jelloud,Sale,Commercial,36.7667,10.1833,ascenseur|climatisation|climatisation centrale|double ascenseur|fibre optique|gardien|kitchenette|open space|parking|parking sous sol|salle de pause|salle de réunion|salles d'eau|système d'alarme,75,GOOD,0.0,True,,
tunisieannonce_cba130ad6cc9,tunisieannonce,225000.0,217.0,4,Ariana,TUNIS,north,Ariana Ville,Sale,Land,36.866011,10.193923,bati|chauffage central|climatisation|garage|jardin|rez de chaussée|salles de bain|terrain|terrasse|terrasses,95,HIGH,0.0,False,,
tunisieannonce_cb7717bfc45d,tunisieannonce,1600.0,100.0,3,El Menzah 5,TUNIS,north,El Menzah,Rent,Commercial,36.8528,10.1703,chauffage central|douche|entrée indépendante|jardin|rez de chaussée|salle d'eau|villa,85,HIGH,0.0,False,,
tunisieannonce_cb63d2cb41d6,tunisieannonce,560.0,101.0,1,Cite Ennasr 2,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,app. 2 pièc|bel appartement meublé s+1|meuble|meublé|proche de la clinique hamilcar,85,HIGH,0.0,False,,
tunisieannonce_cbee5feea895,tunisieannonce,2000.0,154.0,3,El Aouina,TUNIS,north,Jebel Jelloud,Rent,Apartment,36.7667,10.1833,2nd floor|air conditioning|balcony in one bedroom|beautiful terrace|central heating|chauffage central|climatisation|dressing in each bedroom|guest bathroom|jardin|large living room|modern kitchen|parking|spacious|suite parentale with dressing and private bathroom|terrasse|two bedrooms,85,HIGH,0.0,False,,
tunisieannonce_cbf4319fcfbd,tunisieannonce,1220.0,100.0,2,Le Bardo,TUNIS,north,Le Bardo,Rent,Commercial,36.8111,10.1364,,80,GOOD,0.0,False,,
