"change_type","city","currency","description","features","has_price_history","image_count","images","is_outlier","last_update","latitude","longitude","model_weight","municipalite","normalized","outlier_flags","poi","property_id","region","reliability_level","reliability_score","rooms","scraped_at","should_drop","source_name","surface","suspected_duplicate","title","transaction_type","type","url","zone","_id","id","price","nlp_enriched","nlp_filled_fields","price_delta","price_delta_pct","price_per_m2","canonical_id"
"unchanged","Bir Mchergua","TND","Descriptionnous vous proposons un terrain agricole nu de 3 hectares mnagaa sur routes goudronnée , à 42 km de tunis. l'électricité et l'eau potable sont disponibles. le sol est de bonne qualité. la nappe phréatique peut être creusée. un puits profond d'environ 70 m. documents juridiques. prix ​​: 165000 dinars.visite sur rdv a l'avancepour profiter cette offre et pour plus d’information :contactez: mr harabi alitel: 22516198whatsapp 216 55357150rue habib bourguiba birmchergua 1141première visite 30 dt et le reste des visites sont gratuites ,beaucoup d' autres offres sont disponibles :des terrains agricoles , industriels , des terrains de lotissement ,de loisir et des villas","[""documents juridiques"", ""eau potable"", ""nappe phréatique"", ""puits profond"", ""routes goudronnée"", ""sol de bonne qualité"", ""terrain agricole"", ""électricité""]","True","1.0","[""https://www.affare.tn/image/06_2025_5a052f1e.JPG""]","False","2026-04-06T18:44:22.792964Z","36.4025","10.1431","1.0","Zaghouan","True","[]","[""المدرسة الإعدادية شارع الاستقلال"", ""لاجوكندا"", ""كروة"", ""ناينتيز"", ""المدرسة الابتدائية ابن خلدون"", ""إم جي بركسي"", ""كارفور إكسبريس"", ""ميلانو"", ""Station de Louages Zaghouan"", ""الكهف""]","affare_241003","ZAGHOUAN","GOOD","60.0","","2026-03-27T00:38:52.654623","False","affare","","False","3 hectares pour une petite ferme","Sale","Land","https://www.affare.tn/annonce/3-hectares-pour-une-petite-ferme-241003","north","affare:affare_241003","","165000.0","","","0.0","0.0","",""
"new","","TND","DescriptionCollection Immo met en vente une superbe Villa situé à beb mateur ayantSuperficie du Terrain : 300 m²Superficie Battie :117 m²S 'étandant sur 3 étages répartis comme suit:Rdc:Salon2 chambresUne cuisineSalle d eau équipée d'une doucheUne Véranda1 er EtageCuisine équipée avec terrasseSalle de bainSalle d eauDébarra2 Salons2 chambres avec terrassesUne Grande terrasse2 eme etageInachevé idéal pour ête une maison ou un studioPossibilité de Construire un 3 éme étageSituation juridique en régleUn prix attractif sur demandePour en avoir plus d infos et afin d organiser une visite merci de me contacter sur :+216 55 659 900","[""terrasse""]","False","1.0","[""https://www.affare.tn/image/04_2025_97a7d5eb.JPG""]","False","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.5","","","[]","[]","affare_236234","","LOW","45.0","4.0","2026-04-06T18:11:26.554994","False","affare","300.0","True","Villa à Vendre à Bab Mateur Bizerte","Sale","Land","https://www.affare.tn/annonce/villa-a-vendre-a-bab-mateur-bizerte-236234","","affare:affare_236234","","580000.0","","","","","1933.33","tunisieannonce_bea57c3e182a"
"new","","TND","DescriptionA Vendre une Magnifique villa indépendante située à Corniche Bizerte s'’étendant sur 3 étagesUn vaste jardin avec une vue dégagée sur Mer et foretUne Piscine3 Abris de voituresUn pool house1 er étageUne chaudièreUne chambre de services3 vastes salons avec une salle à mangerUne grande cuisineUn petit séjourUne salle d’eauUne suite : chambre +salle d’eau2 éme étage :5 chambres à coucherUne spacieuse suite parentale avec une vue imprenable sur mer équipée d’une chambre de dressing, une salle de bainUn débarra avec une salle d’eau3 panneaux voltaïques dans le toitUne possibilité d’un R+2La partie Sous-Sol2 chambres à coucher avec dressingsUne salle de bainUne cuisineUn vaste salon style spa ou hammam traditionnelsUne sortie vers le jardinLe pool house indépendant de la Villa2 chambresUne salle d’eau avec une douche italienneUne cuisine équipéeUn dressingMerci de m 'appeler sur le +216 55 659 900","[""piscine"", ""jardin"", ""chambre de service""]","False","1.0","[""https://www.affare.tn/image/12_2024_ea4bbfa6.JPG""]","False","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.5","","","[]","[]","affare_228981","","LOW","30.0","10.0","2026-04-06T18:11:05.580332","False","affare","2500.0","False","Villa de Luxe à Vendre à Corniche Bizerte","Sale","Villa","https://www.affare.tn/annonce/villa-de-luxe-a-vendre-a-corniche-bizerte-228981","","affare:affare_228981","","","","","","","",""
"unchanged","Sousse Jawhara","TND","Descriptionune opportunité rare 🔥 : un terrain constructible de 2400 m², idéalement situé à Jawhara, dans un quartier résidentiel calme et recherché 🌳🏡 🔹 Caractéristiques du terrain : 📐 Superficie : 2400 m² 🚧 Terrain clôturé 🏗️ Autorisation : R+8 (construction immédiate) 📜 Titre bleu disponible 💰 Prix : 1000 DT / m² 💵 Prix total : 2 400 000 DT 📍 Idéal pour promoteurs immobiliers ou investisseurs cherchant un projet rentable 📈 📞 Contactez-nous dès maintenant pour plus d’informations ou pour organiser une visite 📱 (+216) 50 802 150 📱 (+216) 55 660 538 WhatsApp +216 55 660 538","[""R+8"", ""autorisation"", ""clôturé"", ""investisseur"", ""prix"", ""superficie"", ""terrain constructible"", ""titre bleu""]","True","7.0","[""https://www.affare.tn/image/04_2026_66185387.JPG"", ""https://www.affare.tn/image/04_2026_42fcfd99.JPG"", ""https://www.affare.tn/image/04_2026_905dc28f.JPG"", ""https://www.affare.tn/image/04_2026_66185387.JPG"", ""https://www.affare.tn/image/04_2026_42fcfd99.JPG"", ""https://www.affare.tn/image/04_2026_905dc28f.JPG"", ""https://www.affare.tn/image/04_2026_07aace62.JPG""]","True","2026-04-06T18:44:22.792964Z","35.6756","10.3106","1.0","Sidi El Heni","True","[""price_too_low"", ""price_m2_too_low""]","[""SIDI HANI""]","affare_2400","SOUSSE","GOOD","80.0","","2026-04-01T16:46:47.722434","False","affare","2400.0","False","Opportunité Terrain De 2400 m2 R+8 à cité jawhra sousse","Sale","Land","https://www.affare.tn/annonce/opportunite-terrain-de-2400-m2-r-8-a-cite-jawhra-sousse-259410","east","affare:affare_2400","","1000.0","","","0.0","0.0","0.42",""
"new","","TND","DescriptionRe/Max Gold met en vente un superbe Ranch avec un terrain agricole atteignant une superficie de 3 Hectares situé dans un endroit calme et serein comportant:Une pleinitude d arbres fruitiers:oliviers ,orangiers ,grenadiers ,figuiersUne culture de Vigne comportant plus de 700 arbresUn StudioUne Etable ÉquipéeUne Villa sur 2 Etages ayant une imprenable vue panoramique idéale pour programmer des HôtesUn PoulaillerUn sondage de 56 m de profondeur couvrant la totalité du terrainUne Situation juridique correcteAfin d' organiser une Visite merci de prendre contact avec Nour Aidly Conseillere Immobilier Remax Gold Tunisie sur+216 55 659 900nour.aidli@remax.com.tn","[]","False","15.0","[""https://www.affare.tn/image/04_2025_6b021c9c.JPG"", ""https://www.affare.tn/image/04_2025_5041adf7.JPG"", ""https://www.affare.tn/image/04_2025_c932ef7b.JPG"", ""https://www.affare.tn/image/04_2025_6b021c9c.JPG"", ""https://www.affare.tn/image/04_2025_5041adf7.JPG"", ""https://www.affare.tn/image/04_2025_c932ef7b.JPG"", ""https://www.affare.tn/image/04_2025_3db39d0c.JPG"", ""https://www.affare.tn/image/04_2025_0f6293c2.JPG"", ""https://www.affare.tn/image/04_2025_f8ed6564.JPG"", ""https://www.affare.tn/image/04_2025_3190398f.JPG"", ""https://www.affare.tn/image/04_2025_b94bb88e.JPG"", ""https://www.affare.tn/image/04_2025_5780949b.JPG"", ""https://www.affare.tn/image/04_2025_04cd979f.JPG"", ""https://www.affare.tn/image/04_2025_8da04375.JPG"", ""https://www.affare.tn/image/04_2025_1d239221.JPG""]","True","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.0","","True","[""price_too_low""]","[]","affare_236238","","DROP","0.0","","2026-04-06T18:11:15.868606","True","affare","","True","Ferme à Vendre EL Alia Bizerte","Sale","Land","https://www.affare.tn/annonce/ferme-a-vendre-el-alia-bizerte-236238","","affare:affare_236238","","2600.0","","","","","","tunisieannonce_f511a11da1ea"
"new","","TND","Description📍 NOUVELLE ARIANA : BUREAU H+3 À LOUERL’agence #MON_RÉSEAU met à la location des bureaux de 100 m² situés dans un immeuble bureautique H+3 , disponibles aux 1er et 4eme étages avec ascenseur , idéalement conçus pour des professions telles que médecin, architecte, comptable, etc.Chaque bureau comprend :- Hall- Trois pièces- Toilette- Kitchenette- Chauffage central- Climatisation centrale- Gardiennage et syndicPrix de location : 1350 TND HT + 50 TND de frais de syndic par bureau🚨L'immeuble est sécurisé et bien situé à Ariana, à proximité des principales commodités.Pour plus d’informations, contactez notre conseillère en immobilier :☎️ Téléphone : +216 98 115 202📭 WhatsApp : +216 98 115 202📧 E-mail : monreseau.immo@outlook.com","[""H+3"", ""ascenseur"", ""chauffage central"", ""climatisation"", ""climatisation centrale"", ""gardiennage"", ""hall"", ""kitchenette"", ""meuble"", ""syndic"", ""toilette"", ""trois pièces""]","False","10.0","[""https://www.affare.tn/image/04_2025_9148fe58.JPG"", ""https://www.affare.tn/image/04_2025_bd0572de.JPG"", ""https://www.affare.tn/image/04_2025_28b4616d.JPG"", ""https://www.affare.tn/image/04_2025_9148fe58.JPG"", ""https://www.affare.tn/image/04_2025_bd0572de.JPG"", ""https://www.affare.tn/image/04_2025_28b4616d.JPG"", ""https://www.affare.tn/image/04_2025_7c05f023.JPG"", ""https://www.affare.tn/image/04_2025_0223993a.JPG"", ""https://www.affare.tn/image/04_2025_d81edab5.JPG"", ""https://www.affare.tn/image/04_2025_45364da3.JPG""]","True","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.0","","","[""price_too_low"", ""price_m2_too_low""]","[]","affare_237007","","DROP","0.0","","2026-04-06T08:18:52.305083","True","affare","100.0","True","📍 NOUVELLE ARIANA : BUREAUX DE HST H+3 À LOUE","Sale","Commercial","https://www.affare.tn/annonce/%F0%9F%93%8D-nouvelle-ariana-bureau-h-3-a-loue-237007","","affare:affare_237007","","1350.0","","","","","13.5","tunisieannonce_b0ebe56a4687"
"new","","TND","DescriptionNous vous proposons à la location 3 étages de bureau haut standing situé dans un immeuble bureautique prestigieux au lac 2 ,surface de 2300 m². il présente les caractéristiques suivantes:open space plus de bureaux en allu2300 m² sur trois étagescablagefaux plafondtoiletteskitchenetteaccés par gp9orientation sud estproximités des cafés et restaurants5 min de station de busparkingprix : 55580 dt/ht/moispour plus d'info veuillez rappeler notre agence au51603900/99603906/51614130","[""cablagefaux plafond"", ""haut standing"", ""kitchenette"", ""meuble"", ""more than bureaux"", ""open space"", ""orientation south east"", ""parking"", ""proximités des cafés et restaurants"", ""toilettes""]","False","8.0","[""https://www.affare.tn/image/03_2025_b8e78e82.JPG"", ""https://www.affare.tn/image/03_2025_8050c4e9.JPG"", ""https://www.affare.tn/image/03_2025_115449a9.JPG"", ""https://www.affare.tn/image/03_2025_b8e78e82.JPG"", ""https://www.affare.tn/image/03_2025_8050c4e9.JPG"", ""https://www.affare.tn/image/03_2025_115449a9.JPG"", ""https://www.affare.tn/image/03_2025_2a65a524.JPG"", ""https://www.affare.tn/image/03_2025_8c21307e.JPG""]","True","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.0","","","[""price_m2_too_low""]","[]","affare_2300","","DROP","20.0","","2026-04-06T08:16:32.860362","True","affare","2300.0","False","Super bureau 2300 m² au lac 2","Sale","Commercial","https://www.affare.tn/annonce/super-bureau-2300-m-au-lac-2-235813","","affare:affare_2300","","55580.0","","","","","24.17",""
"new","","TND","DescriptionÀ LOUER - Appartement pieds dans l'eau à Corniche BizerteCollection IMMO vous propose un appartement S+2 à Corniche Bizerte situé au plein cœur de la zone Touristique de Bizerte idéale pour vos séjours et Vaccances Estivales composé comme suit:• Une vaste terrasse ouvrant sur la merveilleuse Plage de Corniche• 2 chambres à coucher équipées• Une Salle de Bain• Une salle d'eau• Une salle à manger• Une cuisine équipée• Une place parking extérieureNour Aidly - Conseillère en immobilierTéléphone/WhatsApp : +216 55 659 900","[""parking"", ""terrasse""]","False","1.0","[""https://www.affare.tn/image/04_2025_39cb6b72.JPG""]","False","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.5","","","[]","[]","affare_237154","","LOW","35.0","2.0","2026-04-06T18:11:39.241852","False","affare","150.0","True","A Louer un Appartemnt S2 Front Mer à Corniche Bizerte","Rent","Apartment","https://www.affare.tn/annonce/a-louer-un-appartemnt-s2-front-mer-a-corniche-bizerte-237154","","affare:affare_237154","","2400.0","","","","","16.0","tunisieannonce_e75cd1d34069"
"unchanged","","TND","DescriptionMahjoub met en vente Une villa en phase finale de construction est disponible à la vente, située sur la route de la corniche Bizerte .dans une zone calme et agréable prés de toutes commoditésSuperficie terrain :730 m²Surface bâtie :500 m²Rez-de-chaussée comprenant un studio et un garage1er étage2 étageUn petit studio est situé sur le toit.Situation juridique : titre foncier individuelPrix de vente : 950 mille dinars (TND)Ne monquez pas cette opportunitéContacter-nous pour plus D’informations :+21697764800Merci de nous contacter au WhatsApp (+216)97764800Visite payante sur rendez-vous 30 dinars","[""1er étage"", ""Forêt"", ""garage"", ""petit studio sur le toit"", ""rez-de-chaussée"", ""studio"", ""surface bâtie"", ""terrain"", ""vue Mer"", ""vue mer""]","True","8.0","[""https://www.affare.tn/image/04_2025_ad8755d7.JPG"", ""https://www.affare.tn/image/04_2025_e5568e20.JPG"", ""https://www.affare.tn/image/04_2025_e3976db9.JPG"", ""https://www.affare.tn/image/04_2025_ad8755d7.JPG"", ""https://www.affare.tn/image/04_2025_e5568e20.JPG"", ""https://www.affare.tn/image/04_2025_e3976db9.JPG"", ""https://www.affare.tn/image/04_2025_2caafeb9.JPG"", ""https://www.affare.tn/image/04_2025_37043e79.JPG""]","False","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.0","","True","[]","[]","affare_235663","","DROP","20.0","","2026-04-06T08:19:40.105229","True","affare","730.0","True","VILLA Magnifique vue Mer et Forêt","Sale","Land","https://www.affare.tn/annonce/villa-magnifique-vue-mer-et-foret-235663","","affare:affare_235663","","950000.0","","","0.0","0.0","1301.37","tunisieannonce_53573f16af08"
"unchanged","Monastir","TND","DescriptionAgence Les Arcades met en location 🔑 pour des courtes durée un magnifique appartement 🔝🌟de type s+1,situé dans une résidence sécurisé à 2éme zone touristique Monastir .Référence: A13Vite réserver votre séjour👉pour plus d'informations contacter notre Agence:🤗☎(00216) 24872487 ☎💡📧 mail: agencelesarcadesimmo@gmail.com","[""piscine"", ""pool""]","True","13.0","[""https://www.affare.tn/image/05_2025_fd9a76ea.JPG"", ""https://www.affare.tn/image/05_2025_13e32328.JPG"", ""https://www.affare.tn/image/05_2025_0a096114.JPG"", ""https://www.affare.tn/image/05_2025_fd9a76ea.JPG"", ""https://www.affare.tn/image/05_2025_13e32328.JPG"", ""https://www.affare.tn/image/05_2025_0a096114.JPG"", ""https://www.affare.tn/image/05_2025_7c73525a.JPG"", ""https://www.affare.tn/image/05_2025_7f3d08f1.JPG"", ""https://www.affare.tn/image/05_2025_9f5bf237.JPG"", ""https://www.affare.tn/image/05_2025_95c5589f.JPG"", ""https://www.affare.tn/image/05_2025_56042057.JPG"", ""https://www.affare.tn/image/05_2025_83943848.JPG"", ""https://www.affare.tn/image/05_2025_f6474281.JPG""]","False","2026-04-06T18:44:22.792964Z","35.7644","10.8","0.5","Monastir","True","[]","[""Café El Majless"", ""Café El Majless"", ""Restaurante Universitário"", ""IPEIM"", ""ENIM"", ""Millenium"", ""cafe del castello"", ""Campus Universitaire Skanes Monastir"", ""كلية العلوم بالمنستير"", ""مركز طب الولدان و التوليد بالمنستير""]","affare_239822","MONASTIR","LOW","50.0","1.0","2026-03-27T11:15:17.439528","False","affare","","False","S1 à louer pour courtes durées 🌟🔝 avec piscine - Monastir","Rent","Apartment","https://www.affare.tn/annonce/s1-a-louer-pour-courtes-durees-%F0%9F%8C%9F%F0%9F%94%9D-avec-piscine-monastir-239822","east","affare:affare_239822","","","","","","","",""
"new","","TND","DescriptionMahjoub met à la vente un terrain constructible située à Borj Ghammez prés residence soltana bizerteVue panoramique sur BizerteSuperficie : 430 m²Documents Fournis : titre foncier individuelPrix de vente : 450 DT/m² (quatre cent cinquante dinars le mètre carré) (TND) OUI négociable.Contacter-nous pour plus D’informations : 0021697764800Merci de nous contacter au WhatsApp (+216)97764800Visite sur rdv à l'avanceVisite payante 30 dinarsBienvenue et merci","[""Superficie"", ""terrain constructible"", ""vue panoramique""]","False","4.0","[""https://www.affare.tn/image/07_2025_1bb25cc1.JPG"", ""https://www.affare.tn/image/07_2025_3c2160f9.JPG"", ""https://www.affare.tn/image/07_2025_1bb25cc1.JPG"", ""https://www.affare.tn/image/07_2025_3c2160f9.JPG""]","True","2026-04-06T18:44:22.792964Z","33.8439408","9.400138","0.0","","","[""price_too_low"", ""price_m2_too_low""]","[]","affare_243701","","DROP","20.0","","2026-04-06T08:20:20.108309","True","affare","430.0","False","Terrain constructible à vendre à Borj Ghammez","Sale","Land","https://www.affare.tn/annonce/terrain-constructible-a-vendre-a-borj-ghammez-243701","","affare:affare_243701","","450.0","","","","","1.05",""
"","","TND","Descriptionparticulier met en location pour un étranger , à la résidence Erriadh Ennasr2. proche de la mosquée Essalem et magasin général très bel appartement s+1 bien meublé, haut standing et surtout très propre.se compose :Une Entrée indépendante.1 salon spacieuse .1 chambre de nuit .1 cuisine équipée .1 salle de bain .1 balcon qui s'ouvre sur un espace vert.chauffage central + climatisation + 2 tv avec récepteurs et abonnements intégrés + internet wi-fi illimité.Résidence dans un endroit idéal au plein centre du cité Ennasr2, sécurisée gardée jours et nuits.prix du loyer à l'année 1200 dt /mois avec 2 mois de caution.gsm propriétaire +21655690000étudiants et agences s'abstenir.","[""Ascenseur"", ""Parking""]","","13.0","[""https://www.affare.tn/image/08_2025_188f1b1b.JPG"", ""https://www.affare.tn/image/08_2025_1e375033.JPG"", ""https://www.affare.tn/image/08_2025_cac8c9a3.JPG"", ""https://www.affare.tn/image/08_2025_188f1b1b.JPG"", ""https://www.affare.tn/image/08_2025_1e375033.JPG"", ""https://www.affare.tn/image/08_2025_cac8c9a3.JPG"", ""https://www.affare.tn/image/08_2025_3f502a49.JPG"", ""https://www.affare.tn/image/08_2025_f5443f16.JPG"", ""https://www.affare.tn/image/08_2025_c2b66977.JPG"", ""https://www.affare.tn/image/08_2025_d3af278f.JPG"", ""https://www.affare.tn/image/08_2025_662e4dce.JPG"", ""https://www.affare.tn/image/08_2025_b0f4bedf.JPG"", ""https://www.affare.tn/image/08_2025_8b324406.JPG""]","","2026-04-09T09:22:48.896783","33.8439408","9.400138","","","","","[]","affare_245971","","","","1.0","2026-04-09T09:22:48.126140","","affare","76.0","","Location S+1 meublé pour étranger","Rent","Apartment","https://www.affare.tn/annonce/direct-proprietaire-location-s-1-meuble-pour-etranger-245971","","affare:affare_245971","affare:affare_245971","1200.0","","","","","",""
"","","TND","DescriptionA vendre studio à el menzah1 de 28m2,sur un terrain de 160m² ,prés de toutes commodités ,cartier prestigieux et calme:prix 3750/m² négociable .Tél 22597361","[""cartier prestigieux et calme"", ""prés de toutes commodités"", ""studio"", ""terrain""]","","6.0","[""https://www.affare.tn/image/08_2025_56ec1adf.JPG"", ""https://www.affare.tn/image/08_2025_8f62b35d.JPG"", ""https://www.affare.tn/image/08_2025_f96d5aad.JPG"", ""https://www.affare.tn/image/08_2025_56ec1adf.JPG"", ""https://www.affare.tn/image/08_2025_8f62b35d.JPG"", ""https://www.affare.tn/image/08_2025_f96d5aad.JPG""]","","2026-04-09T09:23:26.870929","33.8439408","9.400138","","","","","[]","affare_246565","","","","1.0","2026-04-09T09:23:17.305114","","affare","160.0","","Vente à el menzah1","Rent","Land","https://www.affare.tn/annonce/location-a-el-menzah-246565","","affare:affare_246565","affare:affare_246565","3750.0","","","","","",""
"unchanged","L'Aouina","TND","DescriptionParticulier met en location pour étranger, un appartement S+4 meublé haut standing, spacieux neuf.dans une résidence , au cité les palmeraies , à proximité du Lac 2, se compose :- une salon spacieuse  - 4 chambres de nuit dont 1 suite parentale avec Sdb .- une cuisine bien équipée + séchoir - une 2ème salle de bain avec salle d'eau. - une salle d'eau séparée. - une place de parking au sous-sol , - chauffage central 4 climatiseurs 4 tv.- résidence sécurisée gardée et possède un espace vert agréable avec jardin d'enfants. Prix du loyer à l'année 2000 dt/mois avec 2 mois de caution. gsm +216 55690000","[""Ascenseur"", ""Parking""]","True","17.0","[""https://www.affare.tn/image/02_2026_53054b47.JPG"", ""https://www.affare.tn/image/02_2026_b48ff958.JPG"", ""https://www.affare.tn/image/02_2026_2a93f653.JPG"", ""https://www.affare.tn/image/02_2026_53054b47.JPG"", ""https://www.affare.tn/image/02_2026_b48ff958.JPG"", ""https://www.affare.tn/image/02_2026_2a93f653.JPG"", ""https://www.affare.tn/image/02_2026_f0683c17.JPG"", ""https://www.affare.tn/image/02_2026_8ad58c79.JPG"", ""https://www.affare.tn/image/02_2026_4cdab00f.JPG"", ""https://www.affare.tn/image/02_2026_5dc0a40d.JPG"", ""https://www.affare.tn/image/02_2026_43b05c10.JPG"", ""https://www.affare.tn/image/02_2026_27d7ab6a.JPG"", ""https://www.affare.tn/image/02_2026_a482a76e.JPG"", ""https://www.affare.tn/image/02_2026_5a57b0de.JPG"", ""https://www.affare.tn/image/02_2026_c6ab586e.JPG"", ""https://www.affare.tn/image/02_2026_401195fb.JPG"", ""https://www.affare.tn/image/02_2026_adfd6a2e.JPG""]","True","2026-04-06T18:44:22.792964Z","36.7667","10.1833","1.5","Jebel Jelloud","True","[""price_too_low"", ""price_m2_too_low""]","[""محمد علي"", ""الطاهر حداد"", ""مقهي ليقا"", ""شركة اللحوم تونس باطوار"", ""Parc des Princes"", ""Société Amen Service"", ""FRUITS IBNE SINA"", ""Poissons Royal"", ""Moulin Rouge"", ""محمد علي""]","affare_246809","TUNIS","HIGH","90.0","4.0","2026-03-31T08:10:51.761866","False","affare","208.0","False","A l'année pour étranger proche Lac2 S4 meublé Neuf","Sale","Apartment","https://www.affare.tn/annonce/a-l-annee-pour-etranger-proche-lac2-s4-meuble-neuf-246809","north","affare:affare_246809","","2000.0","","","0.0","0.0","9.62",""
"unchanged","Monastir","TND","DescriptionAgence Les Arcades met en location 🔑 pour les vacances un appartement de type s+1,situé dans une résidence sécurisée à la Falaise de Monastir près complexe touristique Marina .Comprenant wifi+IPTV + 2 climatiseurs +chauffage centralSeulement pour les familles👨‍👩‍👧‍👦Référence: 26👉Pour plus d'informations contactez notre Agence:🤗☎98 408 516☎💡📧 mail: agencelesarcadesimmo@gmail.com","[""2 climatiseurs"", ""IPTV"", ""chauffage central"", ""climatisation"", ""wifi""]","True","10.0","[""https://www.affare.tn/image/06_2025_fdbb2d9d.JPG"", ""https://www.affare.tn/image/06_2025_d4639f46.JPG"", ""https://www.affare.tn/image/06_2025_5bf3228e.JPG"", ""https://www.affare.tn/image/06_2025_fdbb2d9d.JPG"", ""https://www.affare.tn/image/06_2025_d4639f46.JPG"", ""https://www.affare.tn/image/06_2025_5bf3228e.JPG"", ""https://www.affare.tn/image/06_2025_89199a00.JPG"", ""https://www.affare.tn/image/06_2025_ede78ce2.JPG"", ""https://www.affare.tn/image/06_2025_4a882ef4.JPG"", ""https://www.affare.tn/image/06_2025_144b5911.JPG""]","False","2026-04-06T18:44:22.792964Z","35.7644","10.8","0.5","Monastir","True","[]","[""Café El Majless"", ""Café El Majless"", ""Restaurante Universitário"", ""IPEIM"", ""ENIM"", ""Millenium"", ""cafe del castello"", ""Campus Universitaire Skanes Monastir"", ""كلية العلوم بالمنستير"", ""مركز طب الولدان و التوليد بالمنستير""]","affare_241047","MONASTIR","LOW","50.0","1.0","2026-03-27T11:13:19.687510","False","affare","","False","Bel appartement pour les vacances🌊🔝","Sale","Apartment","https://www.affare.tn/annonce/bel-appartement-pour-les-vacances%F0%9F%8C%8A%F0%9F%94%9D-241047","east","affare:affare_241047","","","","","","","",""
"unchanged","Ennasr","TND","DescriptionA vendre un appartement s+3 à cité Ennasr.𝐃𝐄𝐓𝐀𝐈𝐋𝐒 𝐃𝐔 𝐁𝐈𝐄𝐍➤ Superficie : 194 𝖒²➤ Typologie : S+3➤ Étage : 5ème avec ascenseur𝐀𝐌𝐄𝐍𝐀𝐆𝐄𝐌𝐄𝐍𝐓 𝐃𝐔 𝐁𝐈𝐄𝐍Un salon avec balconUne salle d'eau invitéesUne cuisine bien aménagée et équipée.3 chambres à coucher avec dressingsUne salle de bain commune𝐄𝐐𝐔𝐈𝐏𝐄𝐌𝐄𝐍𝐓𝐒chauffage centralclimatisation en split système2 places de parking sous sol𝑷𝒐𝒖𝒓 𝒑𝒍𝒖𝒔 𝒅'𝒊𝒏𝒇𝒐𝒓𝒎𝒂𝒕𝒊𝒐𝒏𝒔 𝒗𝒆𝒖𝒊𝒍𝒍𝒆𝒛 𝒏𝒐𝒖𝒔 𝒄𝒐𝒏𝒕𝒂𝒄𝒕𝒆𝒓24 657 657","[""Ascenseur"", ""Parking""]","True","12.0","[""https://www.affare.tn/image/09_2025_84dac425.JPG"", ""https://www.affare.tn/image/09_2025_15346ee9.JPG"", ""https://www.affare.tn/image/09_2025_83d9e914.JPG"", ""https://www.affare.tn/image/09_2025_84dac425.JPG"", ""https://www.affare.tn/image/09_2025_15346ee9.JPG"", ""https://www.affare.tn/image/09_2025_83d9e914.JPG"", ""https://www.affare.tn/image/09_2025_32bd284d.JPG"", ""https://www.affare.tn/image/09_2025_1d4f3f4e.JPG"", ""https://www.affare.tn/image/09_2025_8e096032.JPG"", ""https://www.affare.tn/image/09_2025_2ec8257e.JPG"", ""https://www.affare.tn/image/09_2025_94a31851.JPG"", ""https://www.affare.tn/image/09_2025_7d87ba25.JPG""]","False","2026-04-06T18:44:22.792964Z","36.866011","10.193923","1.5","Ariana Ville","True","[]","[""حي نزهة"", ""مقهى النزهة"", ""نهاية خط النخيلات"", ""المنصورة"", ""سيدي الجبالي"", ""حي الزهاني"", ""مقهي الزيتونة"", ""مركز شرطة-قسم"", ""Pharmacie Hassen Ben Hfaiedh"", ""المدرسة الإعدادية برج الوزير""]","affare_247788","ARIANA","HIGH","90.0","3.0","2026-03-28T23:51:29.470384","False","affare","194.0","False","A vendre un appartement s+3 à cité Ennasr.","Sale","Apartment","https://www.affare.tn/annonce/a-vendre-un-appartement-s-3-a-cite-ennasr-247788","north","affare:affare_247788","","","","","","","",""
